metric,value,real,fake,net
fid,3.241348242816189e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,mae_solar_vitb16
fid,12.395885509872071,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299CS_0.1,1_CR_1,1",
fid,6.569255563012179,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,vicreg_rn50_solar_v2
fid,1.850121867227415,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,vicreg_rn50_solar_v2
fid,0.797213239967476,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network-CROPPED64,mae_solar_vitb16
fid,7.221133584516904,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,random_inception_v3
fid,0.217324412123355,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,mae_vitb16
fid,3.539269861572991e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite1-CROPPED128,mae_solar_vitb16
fid,517.464665930632,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,mae_solar_vitb16_v2
fid,13.34402916899552,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299,inception_v3
fid,2.544694868436636,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,
kid,0.0028949807807807,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,inception_v3
fid,1.5114935502849391,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan_baseline-CROPPED128,mae_solarp128_vitb16
fid,1.5084965881297876,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,
fid,365.7545401253631,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,vicreg_rn50_inet
fid,349.246411151576,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,unfreeze_feature_network-CROPPED128,mae_solarp128_vitb16
fid,1.5361046766539062,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_mixing-CROPPED64,vicreg_rn50_solar_v2
fid,26.42601940035135,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_2000steps_train_125_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,0.320905397962861,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,mae_solar_vitb16
fid,466.7364350844073,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,mae_solar_vitb16_v2
kid,0.0009939666116116,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
kid,0.0355462145995995,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3
fid,2.0749396458362668,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,no_cross_scale_mixing-CROPPED128,mae_solarp128_vitb16
fid,4.193335234469174,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,inception_v3
precision,0.5757173299789429,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
recall,0.7482417821884155,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3
fid,18.86808692608824,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,vicreg_rn50_inet
fid,1.1184341327134175,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan_baseline-CROPPED128,
fid,0.163337201082513,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,clip_rn50
fid,2.145252911133156,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,trainable_projections-CROPPED128,inception_v3
fid,497.554068711085,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,mae_solar_vitb16_v2
fid,1.5894006340679865,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,clip_rn50
fid,1.649245308138859,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,inception_v3
fid,1.4787732039874868,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED64,mae_vitb16
fid,340.7180017914702,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,unfreeze_feature_network+trainable_projections-CROPPED64,vicreg_rn50_solar_v2
fid,1.8917085351259288,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,"discriminator_1,2-CROPPED64",vicreg_rn50_solar_v2
fid,0.296085865205281,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,mae_solar_vitb16
kid,0.0022296868443443,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,inception_v3
fid,0.1322393840554205,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,efficientnet-lite1-CROPPED64,mae_vitb16
fid,1.1630014150260404,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_78Ktraining_no_random_flip_dropout0.3,random_inception_v3
fid,0.3010702037031797,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,mae_solar_vitb16
fid,6.386226431886968,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,vicreg_rn50_solar
precision,0.5421695113182068,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3
recall,0.7124573588371277,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3
fid,6.959797321811777,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","no_cross_scale_and_no_cross_channel_mixing-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,5.262260455066317,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,vicreg_rn50_solar_v2
kid,0.2274896338488489,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_2000steps_train_250_steps_inference_58Ktraining,inception_v3
fid,6.525510242549089,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,vicreg_rn50_solar
fid,24.58826043921107,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","randomly_initialized_feature_network-CROPPED299CS_0.1,1_CR_1,1",
fid,5.707456916220198,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,inception_v3_other_block_0
fid,1.823732606857135,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,discriminator_1-CROPPED64,vicreg_rn50_solar_v2
fid,0.003961082160491,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite2,inception_v3_other_block_0
fid,3.5767512093670746,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","discriminator_1,2,3-CROPPED299CS_0.1,1_CR_1,1",
precision,0.3340435624122619,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,inception_v3
recall,0.6376047134399414,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,inception_v3
fid,8.980052242757441e-06,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,augmentations_off-CROPPED64,mae_solar_vitb16
fid,0.0487535815145381,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3_other_block_0
fid,63.44104079892048,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_4000steps_train_125_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,4.733867740866227,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,vicreg_rn50_solar_v2
fid,1.8850882323548368e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite2-CROPPED128,mae_solar_vitb16
fid,60.74542102385294,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_50_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,0.3389653360113841,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_250_steps_inference_58Ktraining,mae_solar_vitb16
fid,3.5767512093670746,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","discriminator_1,2,3-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,53.73935192582877,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip-CROPPED64,vicreg_rn50_solar_v2
fid,50.5800898984358,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_4000steps_train_50_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,8.991707980403305,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED64,
fid,6.201113476333823,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,vicreg_rn50_solar
kid,0.0504768019419419,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining_small_unet,inception_v3
fid,140.88450098908467,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,vicreg_rn50_solar
fid,2.779860678430566,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,discriminator_1-CROPPED128,mae_solarp128_vitb16
fid,221.11404818604404,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","randomly_initialized_feature_network_unfrozen-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,11.91546072377319,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_125_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,2.373209558740257,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,trainable_projections-CROPPED64,inception_v3
fid,0.1878568680154235,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_mixing,mae_vitb16
fid,0.900489400099957,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,efficientnet-lite2-CROPPED128,
fid,4.784952647238692,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,clip_rn50
kid,0.0043120577352352,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,inception_v3
fid,7.217481691890811,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,trainable_projections,
fid,1.7744161288719056,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,efficientnet-lite1-CROPPED64,vicreg_rn50_solar_v2
fid,23.39504504343012,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,vicreg_rn50_inet
fid,369.7095124619125,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","unfreeze_feature_network+trainable_projections-CROPPED299CS_0.1,1_CR_1,1",
fid,209.18280950757708,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,dino_vitb16
fid,9.971457951529205,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_125_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,203.71735851838795,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_50_steps_inference_58Ktraining,inception_v3
fid,6.959797321811777,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","no_cross_scale_and_no_cross_channel_mixing-CROPPED299CS_0.1,1_CR_1,1",
fid,478.0261503378301,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,mae_solar_vitb16_v2
fid,494.7287597141863,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,vicreg_rn50_solar
fid,4.193335234469174,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,
fid,0.1650655713056039,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,no_cross_scale_and_no_cross_channel_mixing-CROPPED64,mae_vitb16
fid,5.799834297048282,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,vicreg_rn50_solar
precision,0.4658927321434021,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,discriminator_1,inception_v3
recall,0.3898024559020996,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,discriminator_1,inception_v3
fid,13.34402916899552,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED299,
fid,4.696260097722984,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","discriminator_1,2-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,3.326778466471493,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,unfreeze_feature_network+trainable_projections-CROPPED128,mae_solar_vitb16
fid,8.403566677920338,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2",vicreg_rn50_inet
fid,0.84359191420603,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan-CROPPED128,inception_v3
fid,502.1170220632479,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,no_cross_scale_and_no_cross_channel_mixing,mae_solar_vitb16_v2
fid,1.4801585028790485,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,mae_solar_vitb16
fid,14.879964018657134,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,vicreg_rn50_solar
fid,13.159940407369106,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,diffusion_1000steps_train_250_steps_inference_58Ktraining-CROPPED128,mae_solarp128_vitb16
fid,197.74762005265663,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_125_steps_inference_58Ktraining,inception_v3
fid,162.7757176698769,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,unfreeze_feature_network-CROPPED256,
fid,175.68624188476792,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,randomly_initialized_feature_network_unfrozen-CROPPED128,inception_v3
fid,4.678596791306212,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,vicreg_rn50_solar_v2
fid,3.795706613826354,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite3,inception_v3
fid,0.3253309806567851,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining_small_unet,mae_solar_vitb16
precision,0.6776362657546997,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,inception_v3
recall,0.3590598702430725,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan_baseline,inception_v3
fid,5.119625011529272,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,random_inception_v3
fid,1.7299709035960973,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,"discriminator_1,2-CROPPED128",inception_v3
fid,1.711178443904171e-05,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,full_projectedgan_baseline-CROPPED128,mae_solar_vitb16
fid,1.2770238712928337,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,randomly_initialized_feature_network_unfrozen-CROPPED64,mae_solar_vitb16
fid,4.469391683708267,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","trainable_projections-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,369.7095124619125,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","unfreeze_feature_network+trainable_projections-CROPPED299CS_0.1,1_CR_1,1",inception_v3
fid,471.9033902658008,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,mae_solar_vitb16_v2
fid,0.2955457721298488,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_58Ktraining,mae_solar_vitb16
fid,6.334010900143767,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","no_cross_scale_mixing-CROPPED299CS_0.1,1_CR_1,1",
fid,0.0035932835614018,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan,inception_v3_other_block_0
precision,0.3691998124122619,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3
recall,0.5242786407470703,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_54Ktraining_no_random_flip,inception_v3
fid,2.230342487731595,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_250_steps_inference_58Ktraining,clip_rn50
fid,0.2891952002490687,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_250_steps_inference_58Ktraining,mae_solar_vitb16
fid,0.5172159237202449,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_1000_steps_inference_58Ktraining,mae_vitb16
fid,0.0204820013247138,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2,3",clip_rn50
fid,0.3023544973357558,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_250steps_train_250_steps_inference_56Ktraining_no_random_flip,mae_solar_vitb16
fid,36.7709449616937,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_4000steps_train_50_steps_inference_58Ktraining,inception_v3
fid,91.71665324279638,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2,3",dino_vitb16
fid,3.109517901520064,"image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED299CS_0.1,1_CR_1,1","full_projectedgan_baseline-CROPPED299CS_0.1,1_CR_1,1",
fid,16.326441827678536,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_1000steps_train_125_steps_inference_58Ktraining,inception_v3
precision,0.6605724692344666,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,inception_v3
recall,0.5070069432258606,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,augmentations_off,inception_v3
fid,3.5470727922782146,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED128,augmentations_off-CROPPED128,
fid,484.3961288461479,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,full_projectedgan,mae_solar_vitb16_v2
fid,96.40691991124812,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_500steps_train_250_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,328.0357105746873,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network+trainable_projections,inception_v3
fid,0.0090107355843304,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,random_inception_v3
precision,0.629668116569519,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,inception_v3
recall,0.467214822769165,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,efficientnet-lite1,inception_v3
fid,1.2447245677216188,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED256,efficientnet-lite3-CROPPED256,
fid,205.4801505800089,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_1000steps_train_250_steps_inference_78Ktraining_no_random_flip_dropout0.3-CROPPED64,vicreg_rn50_solar_v2
fid,40.70615333256211,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,diffusion_250steps_train_250_steps_inference_58Ktraining-CROPPED64,vicreg_rn50_solar_v2
fid,0.2866645119506785,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network,mae_solar_vitb16
fid,801.649319648557,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,mae_solar_vitb16_v2
fid,65.15629929976151,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,diffusion_500steps_train_250_steps_inference_58Ktraining,vicreg_rn50_solar_v2
fid,3.675632232725548,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections-CROPPED64,augmentations_off-CROPPED64,inception_v3
precision,0.000119887306937,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,inception_v3
recall,0.0,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,randomly_initialized_feature_network_unfrozen,inception_v3
fid,171.56380435566655,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,unfreeze_feature_network,inception_v3
fid,6.676528234571379,image_folder_1024x1024_normalized_log_transform_193A_40K_with_lev1.5_corrections,"discriminator_1,2,3",vicreg_rn50_solar
